date,open,high,low,close,volume,return_t,abs_return_t,intraday_range_t,log_volume_change_t,rolling_volatility_5_t,stress_interaction_t,weekday_Friday,weekday_Monday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,next_day_abs_return
2018-03-09,275.7,278.87,275.34,278.87,113447100,0.017402407880335646,0.017402407880335646,0.012803772216177112,0.5328436491715998,0.1143812707567301,0.0002228164665128232,1,0,0,0,0,0.0012550650840894573
2018-03-12,279.2,279.91,278.0801,278.52,71759540,-0.0012550650840894573,0.0012550650840894573,0.006554083094555907,-0.4580158363832538,0.1196304467852763,8.2258008501981e-06,0,1,0,0,0,0.006462731581214798
2018-03-13,279.84,280.41,276.03,276.72,89639370,-0.006462731581214798,0.006462731581214798,0.01565180102915971,0.22247381054237536,0.14411119726147775,0.00010115338881404072,0,0,0,1,0,0.005131540907776899
2018-03-14,277.81,278.02,274.67,275.3,105737200,-0.005131540907776899,0.005131540907776899,0.012058601202260415,0.1651621479173251,0.1543775905248495,6.187920535996702e-05,0,0,0,0,1,0.0010897203051217774
2018-03-15,275.88,276.61,274.43,275.0,80722410,-0.0010897203051217774,0.0010897203051217774,0.007901986370885917,-0.2699405355875584,0.15294557625329055,8.610954999149928e-06,0,0,1,0,0,0.0029090909090909722
2018-03-16,274.5,275.39,274.14,274.2,99805450,-0.0029090909090909722,0.0029090909090909722,0.004553734061930784,0.21220655678316191,0.0376940821837933,1.3247226361980748e-05,1,0,0,0,0,0.01353026987600281
2018-03-19,273.35,274.3957,268.62,270.49,108516000,-0.01353026987600281,0.01353026987600281,0.021129321382842407,0.08367483569725565,0.07579315741603569,0.00028588542060665464,0,1,0,0,0,0.0017006173980553818
2018-03-20,270.94,271.67,270.18,270.95,59438810,0.0017006173980553818,0.0017006173980553818,0.0054993725548092166,-0.6019502399168779,0.09190742213124688,9.352328645096827e-06,0,0,0,1,0,0.0019191732792027683
2018-03-21,270.9,273.27,270.19,270.43,78515750,-0.0019191732792027683,0.0019191732792027683,0.01136950904392759,0.2783518574977393,0.09266488345657672,2.1820057954760045e-05,0,0,0,0,1,0.024997226639056236
2018-03-22,267.91,268.87,263.36,263.67,147715200,-0.024997226639056236,0.024997226639056236,0.020566608189317274,0.6319868479763784,0.17315906437706116,0.0005141081661050339,0,0,1,0,0,0.021314521940304143
2018-03-23,264.17,265.02,257.83,258.05,183290800,-0.021314521940304143,0.021314521940304143,0.027217322178899942,0.21578786577924092,0.18569768263155984,0.0005801242107384894,1,0,0,0,0,0.027359038945940606
2018-03-26,262.13,265.43,259.41,265.11,141055300,0.027359038945940606,0.027359038945940606,0.022965704039980092,-0.26192194893866727,0.3330579040184091,0.0006283195912507608,0,1,0,0,0,0.01701180641997657
2018-03-27,266.17,266.77,258.84,260.6,129121800,-0.01701180641997657,0.01701180641997657,0.029792989442837307,-0.08839586646984543,0.339890340318577,0.0005068325690739539,0,0,0,1,0,0.002954719877206635
2018-03-28,260.75,262.64,258.58,259.83,146259600,-0.002954719877206635,0.002954719877206635,0.015570469798657727,0.12462697913094445,0.33888242441955935,4.600637661153958e-05,0,0,0,0,1,0.012777585344263542
2018-03-29,261.12,265.26,259.8389,263.15,123918900,0.012777585344263542,0.012777585344263542,0.020760952818627325,-0.16575580437611848,0.32377405615788807,0.0002652748464682394,0,0,1,0,0,0.021584647539426016
2018-04-02,262.55,263.13,254.67,257.47,185059000,-0.021584647539426016,0.021584647539426016,0.032222433822129144,0.40104737111272826,0.3248861094082512,0.0006955098769131375,0,1,0,0,0,0.01281702722647271
2018-04-03,258.87,261.31,256.84,260.77,119649600,0.01281702722647271,0.01281702722647271,0.01726735427048336,-0.43610721893455917,0.2560486570974933,0.00022131614981393504,0,0,0,1,0,0.010699083483529659
2018-04-04,256.75,264.355,256.6,263.56,123488600,0.010699083483529659,0.010699083483529659,0.03020447906523854,0.03158137259048388,0.23665901822143573,0.000323160243095511,0,0,0,0,1,0.00789194111397773
2018-04-05,265.55,266.64,264.32,265.64,80939550,0.00789194111397773,0.00789194111397773,0.00873658444737335,-0.4224462600996901,0.23385042168036704,6.894860999596415e-05,0,0,1,0,0,0.02228580033127525
2018-04-06,263.42,265.11,258.0,259.72,179290700,-0.02228580033127525,0.02228580033127525,0.02699111684761982,0.7953059243530589,0.2831409895300376,0.0006015186407841748,1,0,0,0,0,0.004928384413984244
2018-04-09,261.37,264.84,259.9356,261.0,104953500,0.004928384413984244,0.004928384413984244,0.018764204001989335,-0.5354911120138794,0.2276333445963223,9.247721054422501e-05,0,1,0,0,0,0.015900383141762342
2018-04-10,264.27,266.04,262.98,265.15,105267300,0.015900383141762342,0.015900383141762342,0.011579066863435133,0.002985434648564933,0.2370312336613858,0.00018411159955270296,0,0,0,1,0,0.005242315670375253
2018-04-11,263.47,265.64,263.39,263.76,91002710,-0.005242315670375253,0.005242315670375253,0.00853987171214939,-0.14561354181918418,0.23320513927131495,4.476870329959509e-05,0,0,0,0,1,0.00822717622080682
2018-04-12,265.26,267.0,265.06,265.93,68430410,0.00822717622080682,0.00822717622080682,0.007313579129910268,-0.28507196619786157,0.23390933874560252,6.0170104306586787e-05,0,0,1,0,0,0.0029331026961983975
2018-04-13,267.41,267.54,264.01,265.15,84883690,-0.0029331026961983975,0.0029331026961983975,0.013200703040275341,0.21546464719614278,0.13602222900787173,3.871901767914599e-05,1,0,0,0,0,0.008221761267207306
2018-04-16,267.0,268.2,266.07,267.33,62762920,0.008221761267207306,0.008221761267207306,0.007977528089887623,-0.3019175091147197,0.13914334992483934,6.558933145749634e-05,0,1,0,0,0,0.010698387760445849
2018-04-17,269.33,270.87,268.75,270.19,64011070,0.010698387760445849,0.010698387760445849,0.007871384546838469,0.019691583609148466,0.11606794972743309,8.421112409365927e-05,0,0,0,1,0,0.0007402198452939324
2018-04-18,270.69,271.3,269.87,270.39,57073780,0.0007402198452939324,0.0007402198452939324,0.005282795818094524,-0.11471121844928689,0.09199871910454288,3.910430303189362e-06,0,0,0,0,1,0.005547542438699704
2018-04-19,269.65,269.88,267.72,268.89,77570630,-0.005547542438699704,0.005547542438699704,0.00801038383089178,0.306844054732494,0.11139953805394125,4.4437944252146066e-05,0,0,1,0,0,0.008479303804529659
2018-04-20,268.81,269.06,265.61,266.61,99469420,-0.008479303804529659,0.008479303804529659,0.012834343960418097,0.24866138123906367,0.13256100185734476,0.00010882630157221542,1,0,0,0,0,0.00015003188177498128
2018-04-23,267.26,267.89,265.35,266.57,65463180,-0.00015003188177498128,0.00015003188177498128,0.009503853925016702,-0.4183624078429524,0.11670736152194862,1.4258810884847976e-06,0,1,0,0,0,0.013467381925948096
2018-04-24,267.73,267.9762,261.28,262.98,112734000,-0.013467381925948096,0.013467381925948096,0.025011018563478253,0.5435432078559579,0.09386424652348324,0.00033683293935133935,0,0,0,1,0,0.0024716708494940676
2018-04-25,262.91,264.13,260.85,263.63,103238300,0.0024716708494940676,0.0024716708494940676,0.012475752158533233,-0.08799115239456867,0.10147400070174267,3.0835952935759286e-05,0,0,0,0,1,0.010165762621856311
2018-04-26,264.79,267.2452,264.29,266.31,67441210,0.010165762621856311,0.010165762621856311,0.011160542316552703,-0.42578364768067445,0.14739541540624596,0.00011345542392125712,0,0,1,0,0,0.0009387555855957519
2018-04-27,267.0,267.34,265.5,266.56,57021920,0.0009387555855957519,0.0009387555855957519,0.006891385767790168,-0.16782049738424476,0.13556813316640554,6.46932688200809e-06,1,0,0,0,0,0.007690576230492185
2018-04-30,267.26,267.89,264.43,264.51,80475460,-0.007690576230492185,0.007690576230492185,0.012946194716755144,0.3445165328051836,0.14621616220169367,9.956369736400062e-05,0,1,0,0,0,0.0017768704396809998
2018-05-01,263.87,265.1,262.11,264.98,75986700,0.0017768704396809998,0.0017768704396809998,0.011331337400992948,-0.057393967523331924,0.10067888031891897,2.0134318469876095e-05,0,0,0,1,0,0.006717488112310432
2018-05-02,264.76,265.68,262.76,263.2,85501550,-0.006717488112310432,0.006717488112310432,0.011028856322707418,0.11797617799681603,0.11534573020590838,7.408621124016683e-05,0,0,0,0,1,0.0022036474164133235
2018-05-03,262.26,263.36,259.05,262.62,136144700,-0.0022036474164133235,0.0022036474164133235,0.01643407305727142,0.46518378192481435,0.06852933395295788,3.621490263380397e-05,0,0,1,0,0,0.012946462569491946
2018-05-04,261.52,266.7892,261.15,266.02,91154240,0.012946462569491946,0.012946462569491946,0.021563169164882292,-0.4011652703099884,0.13262119059039087,0.00027916676247277146,1,0,0,0,0,0.0033832042703556553
2018-05-07,266.89,268.02,266.11,266.92,55054350,0.0033832042703556553,0.0033832042703556553,0.0071565064258682165,-0.5042321304595987,0.11646973456898645,2.421192310082504e-05,0,1,0,0,0,0.0
2018-05-08,266.5,267.325,265.15,266.92,67338050,0.0,0.0,0.008161350844277717,0.20140457335085316,0.1172083851199994,0.0,0,0,0,1,0,0.009665817473400118
2018-05-09,267.68,269.865,267.09,269.5,59538590,0.009665817473400118,0.009665817473400118,0.010366855947400007,-0.1231007800907058,0.10168695805075968,0.00010020413736060093,0,0,0,0,1,0.00935064935064922
2018-05-10,270.34,272.39,270.22,272.02,70764000,0.00935064935064922,0.00935064935064922,0.008026929052304356,0.17272572039341583,0.08326546415086739,7.505699893063708e-05,0,0,1,0,0,0.0030512462318947886
2018-05-11,272.16,273.15,271.58,272.85,59725680,0.0030512462318947886,0.0030512462318947886,0.005768665490887687,-0.16958831553062126,0.06738210023595993,1.7601618842132557e-05,1,0,0,0,0,0.000476452263148186
2018-05-14,273.34,274.08,272.36,272.98,54702570,0.000476452263148186,0.000476452263148186,0.0062925294505011,-0.08785138525568925,0.07477546316810064,2.9980898976178604e-06,0,1,0,0,0,0.006886951425012833
2018-05-15,271.59,271.61,270.03,271.1,86876380,-0.006886951425012833,0.006886951425012833,0.005817592694871096,0.46257549000995013,0.10906151167825284,4.006547830008674e-05,0,0,0,1,0,0.0042050903725561195
2018-05-16,271.14,272.76,271.11,272.24,53759700,0.0042050903725561195,0.0042050903725561195,0.006085417127683032,-0.4799620657180128,0.09434686592316298,2.558972897660803e-05,0,0,0,0,1,0.0008448427857773444
2018-05-17,271.94,273.23,271.13,272.01,56371150,-0.0008448427857773444,0.0008448427857773444,0.007722291681988758,0.047433386103961084,0.06890512701753407,6.524122417196597e-06,0,0,1,0,0,0.002499908091614267
2018-05-18,271.62,272.03,270.93,271.33,64174990,-0.002499908091614267,0.002499908091614267,0.00404977542154468,0.12965606596823065,0.06455205058780775,1.0124066345540124e-05,1,0,0,0,0,0.0075185198835368006
2018-05-21,273.01,273.98,271.3512,273.37,57738110,0.0075185198835368006,0.0075185198835368006,0.009628951320464497,-0.10569612843779908,0.08985559299748164,7.239546196052025e-05,0,1,0,0,0,0.0027801148626402927
2018-05-22,273.96,274.25,272.24,272.61,52880880,-0.0027801148626402927,0.0027801148626402927,0.007336837494524715,-0.08787560231013458,0.07215224758779748,2.0397250963304728e-05,0,0,0,1,0,0.002751183008693703
2018-05-23,271.17,273.39,270.99,273.36,64605540,0.002751183008693703,0.002751183008693703,0.008850536563779095,0.20025832533625376,0.06890046310282401,2.43494458120914e-05,0,0,0,0,1,0.0020485806262803274
2018-05-24,272.91,273.22,270.78,272.8,75966080,-0.0020485806262803274,0.0020485806262803274,0.008940676413469842,0.16198675692810482,0.07123321602112469,1.83156964864758e-05,0,0,1,0,0,0.0023826979472142407
2018-05-25,272.15,272.86,271.58,272.15,56329040,-0.0023826979472142407,0.0023826979472142407,0.004703288627595185,-0.2990767099464051,0.07091725121962512,1.120651615812713e-05,1,0,0,0,0,0.011501010472166118
2018-05-29,270.31,271.17,267.76,269.02,115692100,-0.011501010472166118,0.011501010472166118,0.012615145573600772,0.7197221323918157,0.08190888645885086,0.00014508692134988254,0,0,0,1,0,0.013344732733625797
